4285847.217|-4019900.731|-2472115.673
4285847.213|-4019900.708|-2472115.659
4285847.205|-4019900.697|-2472115.648
4285847.190|-4019900.690|-2472115.658
4285847.173|-4019900.683|-2472115.657
4285847.142|-4019900.667|-2472115.670
4285847.123|-4019900.659|-2472115.672
4285847.129|-4019900.641|-2472115.658
4285847.115|-4019900.640|-2472115.674
4285847.092|-4019900.624|-2472115.676
4285847.091|-4019900.610|-2472115.676
4285847.085|-4019900.596|-2472115.665
4285847.085|-4019900.588|-2472115.665
4285847.071|-4019900.575|-2472115.660
4285847.055|-4019900.550|-2472115.659
4285847.054|-4019900.542|-2472115.654
4285847.042|-4019900.535|-2472115.642
4285847.043|-4019900.516|-2472115.647
4285847.027|-4019900.506|-2472115.658
4285847.023|-4019900.494|-2472115.644
4285847.048|-4019900.482|-2472115.650
4285847.038|-4019900.472|-2472115.635
4285847.032|-4019900.456|-2472115.643
4285847.034|-4019900.445|-2472115.642
4285847.042|-4019900.428|-2472115.637
4285847.047|-4019900.425|-2472115.629
4285847.059|-4019900.417|-2472115.621
4285847.047|-4019900.422|-2472115.637
4285847.069|-4019900.412|-2472115.630
4285847.073|-4019900.397|-2472115.608
4285847.080|-4019900.398|-2472115.625
4285847.084|-4019900.390|-2472115.622
4285847.093|-4019900.389|-2472115.621
4285847.113|-4019900.377|-2472115.603
4285847.107|-4019900.368|-2472115.591
4285847.102|-4019900.350|-2472115.592
4285847.093|-4019900.342|-2472115.589
4285847.072|-4019900.336|-2472115.596
4285847.083|-4019900.329|-2472115.600
4285847.065|-4019900.320|-2472115.596
4285847.093|-4019900.339|-2472115.634
4285847.082|-4019900.343|-2472115.620
4285847.103|-4019900.340|-2472115.608
4285847.086|-4019900.351|-2472115.625
4285847.074|-4019900.363|-2472115.620
4285847.077|-4019900.351|-2472115.622
4285847.084|-4019900.355|-2472115.621
4285847.070|-4019900.355|-2472115.622
4285847.062|-4019900.363|-2472115.633
4285847.049|-4019900.352|-2472115.635
4285847.026|-4019900.342|-2472115.627
4285847.015|-4019900.337|-2472115.636
4285846.987|-4019900.342|-2472115.639
4285846.970|-4019900.329|-2472115.647
4285846.955|-4019900.308|-2472115.625
4285846.938|-4019900.311|-2472115.644
4285846.911|-4019900.299|-2472115.616
4285846.892|-4019900.293|-2472115.612
4285846.855|-4019900.284|-2472115.625
4285846.838|-4019900.276|-2472115.622
4285846.804|-4019900.274|-2472115.629
4285846.783|-4019900.251|-2472115.617
4285846.778|-4019900.235|-2472115.616
4285846.764|-4019900.217|-2472115.611
4285846.757|-4019900.231|-2472115.630
4285846.768|-4019900.209|-2472115.624
4285846.726|-4019900.209|-2472115.627
4285846.703|-4019900.203|-2472115.638
4285846.685|-4019900.201|-2472115.641
4285846.651|-4019900.180|-2472115.631
4285846.648|-4019900.174|-2472115.622
4285846.633|-4019900.157|-2472115.597
4285846.622|-4019900.145|-2472115.601
4285846.610|-4019900.127|-2472115.610
4285846.596|-4019900.123|-2472115.608
4285846.607|-4019900.117|-2472115.608
4285846.576|-4019900.116|-2472115.598
4285846.555|-4019900.112|-2472115.596
4285846.552|-4019900.111|-2472115.604
4285846.564|-4019900.111|-2472115.591
4285846.554|-4019900.111|-2472115.595
4285846.552|-4019900.100|-2472115.606
4285846.529|-4019900.083|-2472115.601
4285846.533|-4019900.080|-2472115.596
4285846.510|-4019900.066|-2472115.610
4285846.513|-4019900.051|-2472115.599
4285846.544|-4019900.008|-2472115.575
4285846.523|-4019900.006|-2472115.558
4285846.501|-4019899.999|-2472115.543
4285846.467|-4019899.990|-2472115.531
4285846.480|-4019899.995|-2472115.547
4285846.468|-4019899.985|-2472115.529
4285846.476|-4019899.984|-2472115.530
4285846.476|-4019899.979|-2472115.520
4285846.468|-4019899.991|-2472115.526
4285846.467|-4019899.983|-2472115.534
4285846.477|-4019900.004|-2472115.532
4285846.479|-4019900.014|-2472115.519
4285846.537|-4019900.023|-2472115.535
4285846.514|-4019900.049|-2472115.512
4285846.521|-4019900.078|-2472115.560
4285846.519|-4019900.083|-2472115.609
4285846.533|-4019900.106|-2472115.598
4285846.550|-4019900.100|-2472115.640
4285846.547|-4019900.131|-2472115.638
4285846.560|-4019900.170|-2472115.637
4285846.574|-4019900.179|-2472115.663
4285846.587|-4019900.176|-2472115.654
4285846.594|-4019900.184|-2472115.654
4285846.590|-4019900.203|-2472115.670
4285846.602|-4019900.225|-2472115.681
4285846.618|-4019900.238|-2472115.691
4285846.628|-4019900.257|-2472115.702
4285846.637|-4019900.268|-2472115.706
4285846.647|-4019900.274|-2472115.708
4285846.663|-4019900.296|-2472115.714
4285846.670|-4019900.314|-2472115.711
4285846.688|-4019900.318|-2472115.709
4285846.694|-4019900.330|-2472115.719
4285846.701|-4019900.349|-2472115.723
4285846.712|-4019900.370|-2472115.722
4285846.720|-4019900.389|-2472115.722
4285846.735|-4019900.400|-2472115.730
4285846.760|-4019900.415|-2472115.741
4285846.763|-4019900.431|-2472115.754
4285846.751|-4019900.471|-2472115.756
4285846.783|-4019900.498|-2472115.757
4285846.770|-4019900.517|-2472115.746
4285846.787|-4019900.551|-2472115.768
4285846.809|-4019900.583|-2472115.778
4285846.826|-4019900.601|-2472115.782
4285846.832|-4019900.620|-2472115.777
4285846.841|-4019900.638|-2472115.781
4285846.866|-4019900.643|-2472115.779
4285846.887|-4019900.654|-2472115.757
4285846.898|-4019900.685|-2472115.773
4285846.886|-4019900.704|-2472115.800
4285846.904|-4019900.705|-2472115.797
4285846.908|-4019900.711|-2472115.794
4285846.912|-4019900.714|-2472115.777
4285846.921|-4019900.718|-2472115.796
4285846.923|-4019900.719|-2472115.785
4285846.910|-4019900.724|-2472115.766
4285846.910|-4019900.725|-2472115.770
4285846.912|-4019900.717|-2472115.774
4285846.904|-4019900.706|-2472115.756
4285846.890|-4019900.714|-2472115.743
4285846.871|-4019900.723|-2472115.765
4285846.885|-4019900.695|-2472115.798
4285846.875|-4019900.705|-2472115.773
4285846.874|-4019900.705|-2472115.797
4285846.879|-4019900.695|-2472115.764
4285846.868|-4019900.721|-2472115.786
4285846.867|-4019900.726|-2472115.789
4285846.884|-4019900.726|-2472115.800
4285846.892|-4019900.737|-2472115.789
4285846.913|-4019900.770|-2472115.796
4285846.921|-4019900.778|-2472115.786
4285846.931|-4019900.779|-2472115.785
4285846.947|-4019900.787|-2472115.780
4285846.962|-4019900.791|-2472115.787
4285846.973|-4019900.811|-2472115.777
4285846.990|-4019900.816|-2472115.779
4285846.990|-4019900.838|-2472115.772
4285847.002|-4019900.839|-2472115.776
4285847.032|-4019900.838|-2472115.792
4285847.038|-4019900.845|-2472115.787
4285847.046|-4019900.865|-2472115.807
4285847.059|-4019900.872|-2472115.809
4285847.065|-4019900.876|-2472115.802
4285847.086|-4019900.895|-2472115.791
4285847.096|-4019900.910|-2472115.810
4285847.111|-4019900.931|-2472115.824
4285847.137|-4019900.943|-2472115.827
4285847.154|-4019900.969|-2472115.830
4285847.173|-4019900.988|-2472115.843
4285847.194|-4019900.993|-2472115.844
4285847.198|-4019901.008|-2472115.863
4285847.208|-4019901.003|-2472115.872
4285847.227|-4019901.014|-2472115.865
4285847.218|-4019901.019|-2472115.878
4285847.197|-4019901.014|-2472115.888
4285847.208|-4019901.015|-2472115.875
4285847.235|-4019901.017|-2472115.870
4285847.249|-4019901.027|-2472115.878
4285847.272|-4019901.047|-2472115.900
4285847.281|-4019901.056|-2472115.907
4285847.293|-4019901.073|-2472115.913
4285847.324|-4019901.088|-2472115.918
4285847.355|-4019901.103|-2472115.924
4285847.369|-4019901.124|-2472115.939
4285847.387|-4019901.143|-2472115.950
4285847.392|-4019901.148|-2472115.954
4285847.413|-4019901.158|-2472115.948
4285847.421|-4019901.168|-2472115.971
4285847.452|-4019901.171|-2472115.985
4285847.463|-4019901.178|-2472115.981
4285847.463|-4019901.193|-2472115.970
4285847.468|-4019901.204|-2472115.964
4285847.478|-4019901.203|-2472115.963
4285847.513|-4019901.212|-2472115.986
4285847.548|-4019901.212|-2472115.987
4285847.565|-4019901.213|-2472115.988
4285847.576|-4019901.205|-2472115.990
4285847.596|-4019901.202|-2472115.993
4285847.592|-4019901.204|-2472115.980
4285847.587|-4019901.207|-2472115.993
4285847.618|-4019901.207|-2472115.996
4285847.608|-4019901.203|-2472115.997
4285847.617|-4019901.206|-2472116.004
4285847.631|-4019901.195|-2472116.011
4285847.655|-4019901.177|-2472116.001
4285847.635|-4019901.186|-2472115.998
4285847.642|-4019901.180|-2472116.005
4285847.648|-4019901.165|-2472116.018
4285847.671|-4019901.161|-2472116.006
4285847.680|-4019901.167|-2472116.015
4285847.696|-4019901.180|-2472116.019
4285847.730|-4019901.186|-2472116.001
4285847.768|-4019901.177|-2472116.013
4285847.763|-4019901.184|-2472116.020
4285847.770|-4019901.193|-2472116.009
4285847.799|-4019901.211|-2472116.008
4285847.812|-4019901.199|-2472116.008
4285847.828|-4019901.202|-2472116.026
4285847.842|-4019901.191|-2472116.038
4285847.849|-4019901.186|-2472116.043
4285847.868|-4019901.188|-2472116.047
4285847.904|-4019901.196|-2472116.057
4285847.935|-4019901.186|-2472116.058
4285847.935|-4019901.196|-2472116.070
4285847.936|-4019901.216|-2472116.077
4285847.968|-4019901.211|-2472116.078
4285847.995|-4019901.216|-2472116.079
4285848.011|-4019901.226|-2472116.086
4285848.033|-4019901.224|-2472116.101
4285848.057|-4019901.235|-2472116.099
4285848.089|-4019901.249|-2472116.115
4285848.110|-4019901.253|-2472116.124
4285848.145|-4019901.280|-2472116.137
4285848.168|-4019901.298|-2472116.139
4285848.188|-4019901.317|-2472116.128
4285848.227|-4019901.336|-2472116.143
4285848.268|-4019901.351|-2472116.140
4285848.303|-4019901.370|-2472116.152
4285848.352|-4019901.382|-2472116.165
4285848.389|-4019901.419|-2472116.171
4285848.438|-4019901.433|-2472116.207
4285848.480|-4019901.469|-2472116.204
4285848.531|-4019901.479|-2472116.212
4285848.558|-4019901.491|-2472116.229
4285848.600|-4019901.491|-2472116.253
4285848.602|-4019901.520|-2472116.254
4285848.642|-4019901.533|-2472116.255
4285848.672|-4019901.549|-2472116.238
4285848.668|-4019901.557|-2472116.255
4285848.674|-4019901.556|-2472116.250
4285848.673|-4019901.552|-2472116.254
4285848.673|-4019901.552|-2472116.232
4285848.671|-4019901.545|-2472116.235
4285848.653|-4019901.539|-2472116.229
4285848.628|-4019901.543|-2472116.228
4285848.605|-4019901.540|-2472116.230
4285848.581|-4019901.556|-2472116.216
4285848.561|-4019901.555|-2472116.206
4285848.536|-4019901.549|-2472116.213
4285848.522|-4019901.553|-2472116.216
4285848.510|-4019901.562|-2472116.204
4285848.490|-4019901.560|-2472116.208
4285848.458|-4019901.562|-2472116.210
4285848.433|-4019901.553|-2472116.219
4285848.429|-4019901.541|-2472116.206
4285848.413|-4019901.543|-2472116.206
4285848.378|-4019901.547|-2472116.199
4285848.388|-4019901.527|-2472116.205
4285848.396|-4019901.529|-2472116.195
4285848.394|-4019901.524|-2472116.196
4285848.376|-4019901.536|-2472116.197
4285848.355|-4019901.549|-2472116.196
4285848.346|-4019901.563|-2472116.194
4285848.344|-4019901.571|-2472116.202
4285848.339|-4019901.576|-2472116.195
4285848.336|-4019901.581|-2472116.185
4285848.348|-4019901.579|-2472116.209
4285848.335|-4019901.586|-2472116.222
4285848.354|-4019901.580|-2472116.201
4285848.371|-4019901.582|-2472116.196
4285848.379|-4019901.596|-2472116.232
4285848.371|-4019901.613|-2472116.245
4285848.379|-4019901.626|-2472116.252
4285848.404|-4019901.644|-2472116.246
4285848.410|-4019901.662|-2472116.253
4285848.410|-4019901.683|-2472116.263
4285848.424|-4019901.672|-2472116.261
4285848.444|-4019901.693|-2472116.265
4285848.460|-4019901.712|-2472116.276
4285848.465|-4019901.718|-2472116.275
4285848.482|-4019901.729|-2472116.273
4285848.491|-4019901.752|-2472116.274
4285848.490|-4019901.745|-2472116.283
4285848.494|-4019901.741|-2472116.281
4285848.493|-4019901.748|-2472116.273
4285848.496|-4019901.751|-2472116.260
4285848.490|-4019901.769|-2472116.275
4285848.498|-4019901.771|-2472116.279
4285848.491|-4019901.774|-2472116.275
4285848.477|-4019901.770|-2472116.278
4285848.481|-4019901.763|-2472116.268
4285848.479|-4019901.766|-2472116.271
4285848.471|-4019901.764|-2472116.273
4285848.463|-4019901.766|-2472116.269
4285848.476|-4019901.758|-2472116.265
4285848.472|-4019901.749|-2472116.266
4285848.454|-4019901.736|-2472116.265
4285848.472|-4019901.739|-2472116.289
4285848.465|-4019901.716|-2472116.336
4285848.429|-4019901.743|-2472116.334
4285848.387|-4019901.769|-2472116.353
4285848.404|-4019901.753|-2472116.357
4285848.363|-4019901.758|-2472116.367
4285848.339|-4019901.777|-2472116.365
4285848.375|-4019901.759|-2472116.331
4285848.408|-4019901.763|-2472116.346
4285848.619|-4019901.702|-2472116.374
4285848.923|-4019901.363|-2472116.622
4285849.035|-4019901.124|-2472116.783
4285849.170|-4019901.072|-2472116.947
4285849.328|-4019900.766|-2472117.070
4285849.612|-4019900.434|-2472117.354
4285849.778|-4019899.869|-2472117.893
4285850.015|-4019899.231|-2472118.423
4285850.471|-4019898.491|-2472118.841
4285850.882|-4019897.690|-2472119.470
4285851.296|-4019896.841|-2472120.110
4285851.733|-4019895.973|-2472120.696
4285852.133|-4019895.177|-2472121.367
4285852.437|-4019894.443|-2472121.948
4285852.896|-4019893.598|-2472122.493
4285853.421|-4019892.995|-2472123.078
4285853.841|-4019892.789|-2472123.532
4285854.142|-4019892.446|-2472123.999
4285854.513|-4019891.936|-2472124.377
4285855.027|-4019891.273|-2472124.556
4285855.199|-4019890.802|-2472124.335
4285855.213|-4019890.730|-2472124.312
4285855.164|-4019890.716|-2472124.303
4285855.137|-4019890.701|-2472124.313
4285855.094|-4019890.726|-2472124.296
4285855.129|-4019890.814|-2472124.254
4285855.147|-4019890.709|-2472124.300
4285855.113|-4019890.736|-2472124.253
4285855.158|-4019890.714|-2472124.277
4285855.147|-4019890.687|-2472124.295
4285855.131|-4019890.685|-2472124.293
4285855.065|-4019890.703|-2472124.283
4285855.096|-4019890.680|-2472124.308
4285855.123|-4019890.669|-2472124.307
4285855.122|-4019890.658|-2472124.292
4285855.127|-4019890.623|-2472124.303
4285855.112|-4019890.622|-2472124.295
4285855.098|-4019890.609|-2472124.273
4285855.081|-4019890.616|-2472124.287
4285855.066|-4019890.630|-2472124.274
4285855.072|-4019890.623|-2472124.262
4285855.079|-4019890.620|-2472124.252
4285855.079|-4019890.605|-2472124.246
4285855.067|-4019890.589|-2472124.254
4285855.075|-4019890.586|-2472124.253
4285855.093|-4019890.575|-2472124.251
4285855.067|-4019890.590|-2472124.274
4285855.073|-4019890.578|-2472124.257
4285855.074|-4019890.562|-2472124.251
4285855.069|-4019890.564|-2472124.248
4285855.036|-4019890.562|-2472124.223
4285855.016|-4019890.563|-2472124.220
4285855.007|-4019890.562|-2472124.203
4285854.980|-4019890.553|-2472124.192
4285854.983|-4019890.550|-2472124.197
4285854.963|-4019890.540|-2472124.174
4285854.932|-4019890.538|-2472124.178
4285854.916|-4019890.522|-2472124.178
4285854.907|-4019890.528|-2472124.166
4285854.886|-4019890.526|-2472124.156
4285854.882|-4019890.530|-2472124.156
4285854.871|-4019890.524|-2472124.155
4285854.858|-4019890.520|-2472124.135
4285854.892|-4019890.514|-2472124.144
4285854.881|-4019890.510|-2472124.143
4285854.871|-4019890.504|-2472124.145
4285854.852|-4019890.499|-2472124.144
4285854.829|-4019890.493|-2472124.137
4285854.820|-4019890.495|-2472124.128
4285854.796|-4019890.501|-2472124.124
4285854.802|-4019890.505|-2472124.133
4285854.798|-4019890.501|-2472124.133
4285854.801|-4019890.507|-2472124.137
4285854.785|-4019890.510|-2472124.130
4285854.754|-4019890.522|-2472124.128
4285854.691|-4019890.541|-2472124.117
4285854.714|-4019890.530|-2472124.108
4285854.728|-4019890.538|-2472124.112
4285854.716|-4019890.568|-2472124.084
4285854.682|-4019890.567|-2472124.092
4285854.668|-4019890.568|-2472124.084
4285854.670|-4019890.568|-2472124.100
4285854.631|-4019890.559|-2472124.104
4285854.642|-4019890.567|-2472124.112
4285854.603|-4019890.562|-2472124.120
4285854.608|-4019890.566|-2472124.122
4285854.592|-4019890.550|-2472124.119
4285854.586|-4019890.549|-2472124.098
4285854.603|-4019890.546|-2472124.101
4285854.577|-4019890.539|-2472124.096
4285854.580|-4019890.535|-2472124.093
4285854.588|-4019890.527|-2472124.091
4285854.543|-4019890.500|-2472124.077
4285854.569|-4019890.507|-2472124.080
4285854.559|-4019890.506|-2472124.071
4285854.559|-4019890.495|-2472124.084
4285854.561|-4019890.486|-2472124.081
4285854.562|-4019890.483|-2472124.083
4285854.554|-4019890.481|-2472124.084
4285854.548|-4019890.480|-2472124.082
4285854.537|-4019890.470|-2472124.073
4285854.537|-4019890.480|-2472124.081
4285854.529|-4019890.482|-2472124.075
4285854.528|-4019890.496|-2472124.084
4285854.519|-4019890.501|-2472124.073
4285854.521|-4019890.503|-2472124.088
4285854.514|-4019890.508|-2472124.081
4285854.514|-4019890.500|-2472124.067
4285854.505|-4019890.495|-2472124.069
4285854.518|-4019890.510|-2472124.062
4285854.510|-4019890.513|-2472124.060
4285854.503|-4019890.514|-2472124.046
4285854.501|-4019890.527|-2472124.047
4285854.500|-4019890.535|-2472124.053
4285854.488|-4019890.540|-2472124.056
4285854.463|-4019890.551|-2472124.032
4285854.490|-4019890.532|-2472124.034
4285854.493|-4019890.548|-2472124.025
4285854.481|-4019890.526|-2472124.014
4285854.482|-4019890.525|-2472124.011
4285854.481|-4019890.489|-2472123.991
4285854.478|-4019890.539|-2472124.034
4285854.459|-4019890.572|-2472124.020
4285854.459|-4019890.577|-2472124.023
4285854.446|-4019890.569|-2472124.033
4285854.465|-4019890.558|-2472124.037
4285854.469|-4019890.578|-2472124.048
4285854.474|-4019890.595|-2472124.037
4285854.474|-4019890.592|-2472124.026
4285854.475|-4019890.597|-2472124.031
4285854.474|-4019890.594|-2472124.036
4285854.470|-4019890.615|-2472124.028
4285854.481|-4019890.611|-2472124.030
4285854.485|-4019890.611|-2472124.033
4285854.475|-4019890.631|-2472124.044
4285854.468|-4019890.609|-2472124.047
4285854.470|-4019890.627|-2472124.046
4285854.470|-4019890.628|-2472124.038
4285854.478|-4019890.623|-2472124.024
4285854.478|-4019890.635|-2472124.034
4285854.468|-4019890.622|-2472124.018
4285854.471|-4019890.634|-2472124.018
4285854.464|-4019890.617|-2472124.005
4285854.458|-4019890.632|-2472124.019
4285854.446|-4019890.615|-2472124.004
4285854.445|-4019890.609|-2472124.005
4285854.439|-4019890.618|-2472124.009
4285854.431|-4019890.607|-2472124.006
4285854.410|-4019890.592|-2472123.999
4285854.404|-4019890.601|-2472124.000
4285854.390|-4019890.606|-2472124.013
